UAI,Secteur,Nombre d'élèves,Latitude WGS84,Longitude WGS84,Niveau
0090616W,PUBLIC,38,43.0688411010758,1.48573981917875,École
0090347D,PUBLIC,60,42.8783034818478,1.21553982758991,École
0090659T,PRIVE,64,43.1263613412019,1.6272694730585,École
0090429T,PUBLIC,33,42.8454193919262,1.59462966151081,École
0090441F,PUBLIC,20,43.0998918988762,1.38923022543905,École
0090692D,PRIVE,41,42.980966416242,1.14379462348622,École
0090459A,PUBLIC,151,43.0178172164109,1.61172322664533,École
0090635S,PUBLIC,16,42.9355207046375,0.931749406444691,École
0090483B,PUBLIC,74,43.0868184355829,1.62678010658526,École
0090460B,PUBLIC,153,43.0867294366061,1.62622011298502,École
0090468K,PUBLIC,19,42.9903671812456,1.54401020153286,École
0090469L,PUBLIC,13,43.1689683512662,1.49517960532907,École
0090387X,PUBLIC,38,43.0369707620231,1.68982587662137,École
0090109V,PUBLIC,24,42.8539073746013,1.56699978521417,École
0090412Z,PUBLIC,19,43.09192460033,1.7782802614778,École
0090417E,PUBLIC,37,43.0688102184848,1.79878959755302,École
0090426P,PUBLIC,160,43.0423370271385,1.62069004553256,École
0120989K,PRIVE,27,44.3589366622426,2.67976038328388,École
0120917G,PUBLIC,107,44.1513878372302,3.09868969346975,École
0121160W,PUBLIC,42,44.1917649177519,2.66275947176643,École
0120224D,PUBLIC,54,44.1739522106045,2.38055998425317,École
0120233N,PUBLIC,15,44.8363122478588,2.81342546644217,École
0121171H,PUBLIC,77,44.5131527853156,2.04590044506203,École
0121026A,PRIVE,52,44.3458363541982,2.33999020777184,École
0120378W,PUBLIC,12,44.6293377589234,2.35820005210831,École
0121407P,PUBLIC,164,44.3725999156113,2.51682978654618,École
0120161K,PUBLIC,57,44.4028178308605,2.45047755347813,École
0121342U,PUBLIC,53,44.2887969939982,2.60159026091205,École
0120386E,PUBLIC,55,44.7774516490738,2.63142059013443,École
0120391K,PUBLIC,40,44.6845309300262,2.8455499009847,École
0121433T,PUBLIC,54,44.3045356563961,2.13620004019761,École
0120806L,PUBLIC,38,44.0499273803524,2.75442938538944,École
0120966K,PRIVE,106,44.2907677095774,2.56102047357223,École
0120432E,PUBLIC,76,44.398871613312,2.10191022183808,École
0120973T,PRIVE,105,44.4749654160157,2.46697980329003,École
0121473L,PRIVE,55,44.0977581981372,3.06329944883049,École
0120485M,PUBLIC,34,43.8791612573315,2.83412995950537,École
0121144D,PUBLIC,158,44.3980410248385,2.70417960386482,École
0120498B,PUBLIC,54,44.3249370195046,2.06383965418013,École
0121048Z,PRIVE,116,44.3369907624807,2.54992253020523,École
0121196K,PUBLIC,145,44.36645946999,2.59580993307162,École
0121239G,PUBLIC,182,44.3775988589733,2.57053017451864,École
0120358Z,PUBLIC,27,44.444901262012,2.85490231018595,École
0121156S,PRIVE,34,44.2795747384035,2.72811957786504,École
0121435V,PUBLIC,20,44.4114606109907,2.18919943450885,École
0121061N,PRIVE,64,44.0306273145032,2.53443020549119,École
0121453P,PRIVE,65,44.3491429424405,2.57317455353378,École
0121069X,PRIVE,173,44.3527284860907,2.57205983117266,École
0121424H,PRIVE,191,44.3460539942849,2.5732843767796,École
0120873J,PUBLIC,68,43.955999788689,2.88964978746801,École
0121145E,PUBLIC,18,44.1917532032246,2.03939241913107,École
0120641G,PUBLIC,26,44.5908697151567,2.92278159917359,École
0121083M,PRIVE,44,44.469863876343,2.40989031265943,École
0120927T,PUBLIC,68,44.46882141679,2.41005959456004,École
0120650S,PUBLIC,53,44.4266942882709,1.96787041591881,École
0121203T,PUBLIC,94,44.0625867392673,2.98366037648703,École
0120721U,PUBLIC,20,44.051048441981,2.83072042781177,École
0120744U,PUBLIC,33,44.2922222620079,2.04586967505294,École
0121278Z,PUBLIC,172,44.3989610405477,2.59645051311866,École
0120778F,PUBLIC,53,44.3226792955388,3.06255002571371,École
0121112U,PRIVE,74,44.322650007235,3.07215976134073,École
0120800E,PUBLIC,43,44.3810300523839,2.00148060943326,École
0121116Y,PRIVE,23,43.9705123475586,3.02137008656633,École
0121125H,PRIVE,233,44.3517332476648,2.03554058512973,École
0120844C,PUBLIC,121,44.351937992733,2.03990946780318,École
0121128L,PRIVE,68,44.4375320501025,2.02995012581922,École
0320589S,PUBLIC,113,43.6466927442694,0.783630208731806,École
0320403P,PUBLIC,71,43.6438932958939,0.584620065565771,École
0320399K,PUBLIC,111,43.6511946836306,0.595369978017301,École
0320418F,PUBLIC,45,,,École
0320460B,PUBLIC,72,43.9489829493007,0.0839999418945305,École
0320476U,PUBLIC,21,43.7881607307944,-0.0673205123793538,École
0320641Y,PUBLIC,64,43.9508788994189,0.361979941811377,École
0320497S,PUBLIC,95,43.9504799143249,0.361790250208219,École
0320498T,PUBLIC,19,43.6561822637289,-0.179840036387875,École
0320504Z,PUBLIC,22,43.7654626694508,0.16625003769142,École
0320511G,PUBLIC,163,43.8564031374074,0.103899608697795,École
0320574A,PRIVE,193,43.8615101193497,0.100480569680546,École
0320513J,PUBLIC,80,43.6982396033005,1.04029957036746,École
0320578E,PRIVE,125,43.848748744884,0.66584947086746,École
0320644B,PUBLIC,85,43.840386753904,0.664419835588796,École
0320528A,PUBLIC,70,43.5886486997821,0.954842275125984,École
0320340W,PUBLIC,181,43.6235528135149,0.879069468549938,École
0320367A,PUBLIC,21,43.5385437078336,0.49947032026497,École
0320378M,PUBLIC,12,43.3287004471821,0.641750445134778,École
0320092B,PUBLIC,68,43.9320073412244,0.633880375701915,École
0320351H,PUBLIC,56,43.584412206184,0.413730569622309,École
0320139C,PUBLIC,33,43.5460806054046,0.468049552271802,École
0320580G,PRIVE,140,43.5173353564425,0.403897027243008,École
0320149N,PUBLIC,48,43.6617330092564,1.0255294087792,École
0320160A,PUBLIC,23,43.8245807833439,-0.147400297579475,École
0320182Z,PUBLIC,46,43.5351438036363,0.931569654703395,École
0320230B,PUBLIC,30,43.7196157428103,0.578709451445576,École
0320245T,PUBLIC,89,43.8892656245462,0.765397482428491,École
0320251Z,PUBLIC,18,43.7278734597781,0.935850556113676,École
